img_name,img_path,name,split_type,NoDamage,Crack,Efflorescence,Spalling,BarsExposed,Rust,CLASSES_STRING,CLASSES_N
2404.jpg,bcd/2404.jpg,bcd,train,1,0,0,0,0,0,N,1
2405.jpg,bcd/2405.jpg,bcd,train,1,0,0,0,0,0,N,1
2406.jpg,bcd/2406.jpg,bcd,train,1,0,0,0,0,0,N,1
2407.jpg,bcd/2407.jpg,bcd,train,1,0,0,0,0,0,N,1
2408.jpg,bcd/2408.jpg,bcd,train,1,0,0,0,0,0,N,1
2409.jpg,bcd/2409.jpg,bcd,train,1,0,0,0,0,0,N,1
2410.jpg,bcd/2410.jpg,bcd,train,1,0,0,0,0,0,N,1
2411.jpg,bcd/2411.jpg,bcd,train,1,0,0,0,0,0,N,1
2412.jpg,bcd/2412.jpg,bcd,val,1,0,0,0,0,0,N,1
2413.jpg,bcd/2413.jpg,bcd,train,1,0,0,0,0,0,N,1
2414.jpg,bcd/2414.jpg,bcd,train,1,0,0,0,0,0,N,1
2415.jpg,bcd/2415.jpg,bcd,train,1,0,0,0,0,0,N,1
2416.jpg,bcd/2416.jpg,bcd,train,1,0,0,0,0,0,N,1
2417.jpg,bcd/2417.jpg,bcd,train,1,0,0,0,0,0,N,1
2418.jpg,bcd/2418.jpg,bcd,train,1,0,0,0,0,0,N,1
2419.jpg,bcd/2419.jpg,bcd,val,1,0,0,0,0,0,N,1
2420.jpg,bcd/2420.jpg,bcd,val,1,0,0,0,0,0,N,1
2421.jpg,bcd/2421.jpg,bcd,train,1,0,0,0,0,0,N,1
2422.jpg,bcd/2422.jpg,bcd,train,1,0,0,0,0,0,N,1
2423.jpg,bcd/2423.jpg,bcd,test,1,0,0,0,0,0,N,1
2424.jpg,bcd/2424.jpg,bcd,train,1,0,0,0,0,0,N,1
2425.jpg,bcd/2425.jpg,bcd,train,1,0,0,0,0,0,N,1
2426.jpg,bcd/2426.jpg,bcd,train,1,0,0,0,0,0,N,1
2427.jpg,bcd/2427.jpg,bcd,train,1,0,0,0,0,0,N,1
2428.jpg,bcd/2428.jpg,bcd,train,1,0,0,0,0,0,N,1
2429.jpg,bcd/2429.jpg,bcd,train,1,0,0,0,0,0,N,1
2430.jpg,bcd/2430.jpg,bcd,val,1,0,0,0,0,0,N,1
2431.jpg,bcd/2431.jpg,bcd,train,1,0,0,0,0,0,N,1
2432.jpg,bcd/2432.jpg,bcd,train,1,0,0,0,0,0,N,1
2433.jpg,bcd/2433.jpg,bcd,train,1,0,0,0,0,0,N,1
2434.jpg,bcd/2434.jpg,bcd,train,1,0,0,0,0,0,N,1
2435.jpg,bcd/2435.jpg,bcd,train,1,0,0,0,0,0,N,1
2436.jpg,bcd/2436.jpg,bcd,test,1,0,0,0,0,0,N,1
2437.jpg,bcd/2437.jpg,bcd,train,1,0,0,0,0,0,N,1
2438.jpg,bcd/2438.jpg,bcd,test,1,0,0,0,0,0,N,1
2439.jpg,bcd/2439.jpg,bcd,train,1,0,0,0,0,0,N,1
2440.jpg,bcd/2440.jpg,bcd,train,1,0,0,0,0,0,N,1
2441.jpg,bcd/2441.jpg,bcd,val,1,0,0,0,0,0,N,1
2442.jpg,bcd/2442.jpg,bcd,train,1,0,0,0,0,0,N,1
2443.jpg,bcd/2443.jpg,bcd,train,1,0,0,0,0,0,N,1
2444.jpg,bcd/2444.jpg,bcd,train,1,0,0,0,0,0,N,1
2445.jpg,bcd/2445.jpg,bcd,train,1,0,0,0,0,0,N,1
2446.jpg,bcd/2446.jpg,bcd,train,1,0,0,0,0,0,N,1
2447.jpg,bcd/2447.jpg,bcd,val,1,0,0,0,0,0,N,1
2448.jpg,bcd/2448.jpg,bcd,train,1,0,0,0,0,0,N,1
2449.jpg,bcd/2449.jpg,bcd,train,1,0,0,0,0,0,N,1
2450.jpg,bcd/2450.jpg,bcd,train,1,0,0,0,0,0,N,1
2451.jpg,bcd/2451.jpg,bcd,train,1,0,0,0,0,0,N,1
2452.jpg,bcd/2452.jpg,bcd,test,1,0,0,0,0,0,N,1
2453.jpg,bcd/2453.jpg,bcd,test,1,0,0,0,0,0,N,1
2454.jpg,bcd/2454.jpg,bcd,train,1,0,0,0,0,0,N,1
2455.jpg,bcd/2455.jpg,bcd,train,1,0,0,0,0,0,N,1
2456.jpg,bcd/2456.jpg,bcd,train,1,0,0,0,0,0,N,1
2457.jpg,bcd/2457.jpg,bcd,train,1,0,0,0,0,0,N,1
2458.jpg,bcd/2458.jpg,bcd,train,1,0,0,0,0,0,N,1
2459.jpg,bcd/2459.jpg,bcd,val,1,0,0,0,0,0,N,1
2460.jpg,bcd/2460.jpg,bcd,train,1,0,0,0,0,0,N,1
2461.jpg,bcd/2461.jpg,bcd,train,1,0,0,0,0,0,N,1
2462.jpg,bcd/2462.jpg,bcd,train,1,0,0,0,0,0,N,1
2463.jpg,bcd/2463.jpg,bcd,train,1,0,0,0,0,0,N,1
2464.jpg,bcd/2464.jpg,bcd,train,1,0,0,0,0,0,N,1
2465.jpg,bcd/2465.jpg,bcd,train,1,0,0,0,0,0,N,1
2466.jpg,bcd/2466.jpg,bcd,train,1,0,0,0,0,0,N,1
2467.jpg,bcd/2467.jpg,bcd,train,1,0,0,0,0,0,N,1
2468.jpg,bcd/2468.jpg,bcd,train,1,0,0,0,0,0,N,1
2469.jpg,bcd/2469.jpg,bcd,train,1,0,0,0,0,0,N,1
2470.jpg,bcd/2470.jpg,bcd,test,1,0,0,0,0,0,N,1
2471.jpg,bcd/2471.jpg,bcd,train,1,0,0,0,0,0,N,1
2472.jpg,bcd/2472.jpg,bcd,train,1,0,0,0,0,0,N,1
2473.jpg,bcd/2473.jpg,bcd,train,1,0,0,0,0,0,N,1
2474.jpg,bcd/2474.jpg,bcd,val,1,0,0,0,0,0,N,1
2475.jpg,bcd/2475.jpg,bcd,train,1,0,0,0,0,0,N,1
2476.jpg,bcd/2476.jpg,bcd,train,1,0,0,0,0,0,N,1
2477.jpg,bcd/2477.jpg,bcd,train,1,0,0,0,0,0,N,1
2478.jpg,bcd/2478.jpg,bcd,val,1,0,0,0,0,0,N,1
2479.jpg,bcd/2479.jpg,bcd,train,1,0,0,0,0,0,N,1
2480.jpg,bcd/2480.jpg,bcd,train,1,0,0,0,0,0,N,1
2481.jpg,bcd/2481.jpg,bcd,train,1,0,0,0,0,0,N,1
2482.jpg,bcd/2482.jpg,bcd,train,1,0,0,0,0,0,N,1
2483.jpg,bcd/2483.jpg,bcd,train,1,0,0,0,0,0,N,1
2484.jpg,bcd/2484.jpg,bcd,test,1,0,0,0,0,0,N,1
2485.jpg,bcd/2485.jpg,bcd,val,0,1,0,0,0,0,C,1
2486.jpg,bcd/2486.jpg,bcd,train,0,1,0,0,0,0,C,1
2487.jpg,bcd/2487.jpg,bcd,train,0,1,0,0,0,0,C,1
2488.jpg,bcd/2488.jpg,bcd,val,0,1,0,0,0,0,C,1
2489.jpg,bcd/2489.jpg,bcd,train,0,1,0,0,0,0,C,1
2490.jpg,bcd/2490.jpg,bcd,test,0,1,0,0,0,0,C,1
2491.jpg,bcd/2491.jpg,bcd,test,0,1,0,0,0,0,C,1
2492.jpg,bcd/2492.jpg,bcd,val,0,1,0,0,0,0,C,1
2493.jpg,bcd/2493.jpg,bcd,train,0,1,0,0,0,0,C,1
2494.jpg,bcd/2494.jpg,bcd,train,0,1,0,0,0,0,C,1
2495.jpg,bcd/2495.jpg,bcd,train,0,1,0,0,0,0,C,1
2496.jpg,bcd/2496.jpg,bcd,test,0,1,0,0,0,0,C,1
2497.jpg,bcd/2497.jpg,bcd,val,0,1,0,0,0,0,C,1
2498.jpg,bcd/2498.jpg,bcd,train,0,1,0,0,0,0,C,1
2499.jpg,bcd/2499.jpg,bcd,train,0,1,0,0,0,0,C,1
2500.jpg,bcd/2500.jpg,bcd,train,0,1,0,0,0,0,C,1
2501.jpg,bcd/2501.jpg,bcd,val,0,1,0,0,0,0,C,1
2502.jpg,bcd/2502.jpg,bcd,train,0,1,0,0,0,0,C,1
2503.jpg,bcd/2503.jpg,bcd,train,0,1,0,0,0,0,C,1
2504.jpg,bcd/2504.jpg,bcd,test,0,1,0,0,0,0,C,1
2505.jpg,bcd/2505.jpg,bcd,train,0,1,0,0,0,0,C,1
2506.jpg,bcd/2506.jpg,bcd,val,0,1,0,0,0,0,C,1
2507.jpg,bcd/2507.jpg,bcd,train,0,1,0,0,0,0,C,1
2508.jpg,bcd/2508.jpg,bcd,test,0,1,0,0,0,0,C,1
2509.jpg,bcd/2509.jpg,bcd,train,0,1,0,0,0,0,C,1
2510.jpg,bcd/2510.jpg,bcd,train,0,1,0,0,0,0,C,1
2511.jpg,bcd/2511.jpg,bcd,train,0,1,0,0,0,0,C,1
2512.jpg,bcd/2512.jpg,bcd,val,0,1,0,0,0,0,C,1
2513.jpg,bcd/2513.jpg,bcd,val,0,1,0,0,0,0,C,1
2514.jpg,bcd/2514.jpg,bcd,train,0,1,0,0,0,0,C,1
2515.jpg,bcd/2515.jpg,bcd,train,0,1,0,0,0,0,C,1
2516.jpg,bcd/2516.jpg,bcd,train,0,1,0,0,0,0,C,1
2517.jpg,bcd/2517.jpg,bcd,train,0,1,0,0,0,0,C,1
2518.jpg,bcd/2518.jpg,bcd,val,0,1,0,0,0,0,C,1
2519.jpg,bcd/2519.jpg,bcd,train,0,1,0,0,0,0,C,1
2520.jpg,bcd/2520.jpg,bcd,test,0,1,0,0,0,0,C,1
2521.jpg,bcd/2521.jpg,bcd,train,0,1,0,0,0,0,C,1
2522.jpg,bcd/2522.jpg,bcd,test,0,1,0,0,0,0,C,1
2523.jpg,bcd/2523.jpg,bcd,test,0,1,0,0,0,0,C,1
2524.jpg,bcd/2524.jpg,bcd,train,0,1,0,0,0,0,C,1
2525.jpg,bcd/2525.jpg,bcd,train,0,1,0,0,0,0,C,1
2526.jpg,bcd/2526.jpg,bcd,train,0,1,0,0,0,0,C,1
2527.jpg,bcd/2527.jpg,bcd,train,0,1,0,0,0,0,C,1
2528.jpg,bcd/2528.jpg,bcd,test,0,1,0,0,0,0,C,1
2529.jpg,bcd/2529.jpg,bcd,train,0,1,0,0,0,0,C,1
2530.jpg,bcd/2530.jpg,bcd,train,0,1,0,0,0,0,C,1
2531.jpg,bcd/2531.jpg,bcd,train,0,1,0,0,0,0,C,1
2532.jpg,bcd/2532.jpg,bcd,train,0,1,0,0,0,0,C,1
2533.jpg,bcd/2533.jpg,bcd,test,0,1,0,0,0,0,C,1
2534.jpg,bcd/2534.jpg,bcd,train,0,1,0,0,0,0,C,1
2535.jpg,bcd/2535.jpg,bcd,train,0,1,0,0,0,0,C,1
2536.jpg,bcd/2536.jpg,bcd,val,0,1,0,0,0,0,C,1
2537.jpg,bcd/2537.jpg,bcd,train,0,1,0,0,0,0,C,1
2538.jpg,bcd/2538.jpg,bcd,test,0,1,0,0,0,0,C,1
2539.jpg,bcd/2539.jpg,bcd,test,0,1,0,0,0,0,C,1
2540.jpg,bcd/2540.jpg,bcd,train,0,1,0,0,0,0,C,1
2541.jpg,bcd/2541.jpg,bcd,train,0,1,0,0,0,0,C,1
2542.jpg,bcd/2542.jpg,bcd,train,0,1,0,0,0,0,C,1
2543.jpg,bcd/2543.jpg,bcd,test,0,1,0,0,0,0,C,1
2544.jpg,bcd/2544.jpg,bcd,train,0,1,0,0,0,0,C,1
2545.jpg,bcd/2545.jpg,bcd,train,0,1,0,0,0,0,C,1
2546.jpg,bcd/2546.jpg,bcd,test,0,1,0,0,0,0,C,1
2547.jpg,bcd/2547.jpg,bcd,train,0,1,0,0,0,0,C,1
2548.jpg,bcd/2548.jpg,bcd,train,0,1,0,0,0,0,C,1
2549.jpg,bcd/2549.jpg,bcd,train,0,1,0,0,0,0,C,1
2550.jpg,bcd/2550.jpg,bcd,train,0,1,0,0,0,0,C,1
2551.jpg,bcd/2551.jpg,bcd,train,0,1,0,0,0,0,C,1
2552.jpg,bcd/2552.jpg,bcd,train,0,1,0,0,0,0,C,1
2553.jpg,bcd/2553.jpg,bcd,val,0,1,0,0,0,0,C,1
2554.jpg,bcd/2554.jpg,bcd,train,0,1,0,0,0,0,C,1
2555.jpg,bcd/2555.jpg,bcd,train,0,1,0,0,0,0,C,1
2556.jpg,bcd/2556.jpg,bcd,val,0,1,0,0,0,0,C,1
2557.jpg,bcd/2557.jpg,bcd,train,0,1,0,0,0,0,C,1
2558.jpg,bcd/2558.jpg,bcd,train,0,1,0,0,0,0,C,1
2559.jpg,bcd/2559.jpg,bcd,train,0,1,0,0,0,0,C,1
2560.jpg,bcd/2560.jpg,bcd,train,0,1,0,0,0,0,C,1
2561.jpg,bcd/2561.jpg,bcd,train,0,1,0,0,0,0,C,1
2562.jpg,bcd/2562.jpg,bcd,val,0,1,0,0,0,0,C,1
2563.jpg,bcd/2563.jpg,bcd,train,0,1,0,0,0,0,C,1
2564.jpg,bcd/2564.jpg,bcd,test,0,1,0,0,0,0,C,1
2565.jpg,bcd/2565.jpg,bcd,train,0,1,0,0,0,0,C,1
2566.jpg,bcd/2566.jpg,bcd,train,0,1,0,0,0,0,C,1
2567.jpg,bcd/2567.jpg,bcd,train,0,1,0,0,0,0,C,1
2568.jpg,bcd/2568.jpg,bcd,train,0,1,0,0,0,0,C,1
2569.jpg,bcd/2569.jpg,bcd,test,0,1,0,0,0,0,C,1
2570.jpg,bcd/2570.jpg,bcd,train,0,1,0,0,0,0,C,1
2571.jpg,bcd/2571.jpg,bcd,val,0,1,0,0,0,0,C,1
2572.jpg,bcd/2572.jpg,bcd,test,0,1,0,0,0,0,C,1
2573.jpg,bcd/2573.jpg,bcd,train,0,1,0,0,0,0,C,1
2574.jpg,bcd/2574.jpg,bcd,train,0,1,0,0,0,0,C,1
2575.jpg,bcd/2575.jpg,bcd,train,0,1,0,0,0,0,C,1
2576.jpg,bcd/2576.jpg,bcd,val,0,1,0,0,0,0,C,1
2577.jpg,bcd/2577.jpg,bcd,val,0,1,0,0,0,0,C,1
2578.jpg,bcd/2578.jpg,bcd,test,0,1,0,0,0,0,C,1
2579.jpg,bcd/2579.jpg,bcd,train,0,1,0,0,0,0,C,1
2580.jpg,bcd/2580.jpg,bcd,train,0,1,0,0,0,0,C,1
2581.jpg,bcd/2581.jpg,bcd,train,0,1,0,0,0,0,C,1
2582.jpg,bcd/2582.jpg,bcd,train,0,1,0,0,0,0,C,1
2583.jpg,bcd/2583.jpg,bcd,val,0,1,0,0,0,0,C,1
2584.jpg,bcd/2584.jpg,bcd,train,0,1,0,0,0,0,C,1
2585.jpg,bcd/2585.jpg,bcd,val,0,1,0,0,0,0,C,1
2586.jpg,bcd/2586.jpg,bcd,train,0,1,0,0,0,0,C,1
2587.jpg,bcd/2587.jpg,bcd,train,0,1,0,0,0,0,C,1
2588.jpg,bcd/2588.jpg,bcd,train,0,1,0,0,0,0,C,1
2589.jpg,bcd/2589.jpg,bcd,train,0,1,0,0,0,0,C,1
2590.jpg,bcd/2590.jpg,bcd,test,0,1,0,0,0,0,C,1
2591.jpg,bcd/2591.jpg,bcd,val,0,1,0,0,0,0,C,1
2592.jpg,bcd/2592.jpg,bcd,train,0,1,0,0,0,0,C,1
2593.jpg,bcd/2593.jpg,bcd,val,0,1,0,0,0,0,C,1
2594.jpg,bcd/2594.jpg,bcd,test,0,1,0,0,0,0,C,1
2595.jpg,bcd/2595.jpg,bcd,train,0,1,0,0,0,0,C,1
2596.jpg,bcd/2596.jpg,bcd,train,0,1,0,0,0,0,C,1
2597.jpg,bcd/2597.jpg,bcd,val,0,1,0,0,0,0,C,1
2598.jpg,bcd/2598.jpg,bcd,train,0,1,0,0,0,0,C,1
2599.jpg,bcd/2599.jpg,bcd,train,0,1,0,0,0,0,C,1
2600.jpg,bcd/2600.jpg,bcd,test,0,1,0,0,0,0,C,1
2601.jpg,bcd/2601.jpg,bcd,val,0,1,0,0,0,0,C,1
2602.jpg,bcd/2602.jpg,bcd,train,0,1,0,0,0,0,C,1
2603.jpg,bcd/2603.jpg,bcd,train,0,1,0,0,0,0,C,1
2604.jpg,bcd/2604.jpg,bcd,train,0,1,0,0,0,0,C,1
2605.jpg,bcd/2605.jpg,bcd,train,0,1,0,0,0,0,C,1
2606.jpg,bcd/2606.jpg,bcd,test,0,1,0,0,0,0,C,1
2607.jpg,bcd/2607.jpg,bcd,train,0,1,0,0,0,0,C,1
2608.jpg,bcd/2608.jpg,bcd,train,0,1,0,0,0,0,C,1
2609.jpg,bcd/2609.jpg,bcd,train,0,1,0,0,0,0,C,1
2610.jpg,bcd/2610.jpg,bcd,test,0,1,0,0,0,0,C,1
2611.jpg,bcd/2611.jpg,bcd,test,0,1,0,0,0,0,C,1
2612.jpg,bcd/2612.jpg,bcd,val,0,1,0,0,0,0,C,1
2613.jpg,bcd/2613.jpg,bcd,train,0,1,0,0,0,0,C,1
2614.jpg,bcd/2614.jpg,bcd,test,0,1,0,0,0,0,C,1
2615.jpg,bcd/2615.jpg,bcd,test,0,1,0,0,0,0,C,1
2616.jpg,bcd/2616.jpg,bcd,train,0,1,0,0,0,0,C,1
2617.jpg,bcd/2617.jpg,bcd,val,0,1,0,0,0,0,C,1
2618.jpg,bcd/2618.jpg,bcd,train,0,1,0,0,0,0,C,1
2619.jpg,bcd/2619.jpg,bcd,train,0,1,0,0,0,0,C,1
2620.jpg,bcd/2620.jpg,bcd,train,0,1,0,0,0,0,C,1
2621.jpg,bcd/2621.jpg,bcd,train,0,1,0,0,0,0,C,1
2622.jpg,bcd/2622.jpg,bcd,test,0,1,0,0,0,0,C,1
2623.jpg,bcd/2623.jpg,bcd,train,0,1,0,0,0,0,C,1
2624.jpg,bcd/2624.jpg,bcd,val,0,1,0,0,0,0,C,1
2625.jpg,bcd/2625.jpg,bcd,train,0,1,0,0,0,0,C,1
2626.jpg,bcd/2626.jpg,bcd,train,0,1,0,0,0,0,C,1
2627.jpg,bcd/2627.jpg,bcd,train,0,1,0,0,0,0,C,1
2628.jpg,bcd/2628.jpg,bcd,train,0,1,0,0,0,0,C,1
2629.jpg,bcd/2629.jpg,bcd,train,0,1,0,0,0,0,C,1
2630.jpg,bcd/2630.jpg,bcd,train,0,1,0,0,0,0,C,1
2631.jpg,bcd/2631.jpg,bcd,train,0,1,0,0,0,0,C,1
2632.jpg,bcd/2632.jpg,bcd,train,0,1,0,0,0,0,C,1
2633.jpg,bcd/2633.jpg,bcd,train,0,1,0,0,0,0,C,1
2634.jpg,bcd/2634.jpg,bcd,test,0,1,0,0,0,0,C,1
2635.jpg,bcd/2635.jpg,bcd,val,0,1,0,0,0,0,C,1
2636.jpg,bcd/2636.jpg,bcd,val,0,1,0,0,0,0,C,1
2637.jpg,bcd/2637.jpg,bcd,train,0,1,0,0,0,0,C,1
2638.jpg,bcd/2638.jpg,bcd,train,0,1,0,0,0,0,C,1
2639.jpg,bcd/2639.jpg,bcd,test,0,1,0,0,0,0,C,1
2640.jpg,bcd/2640.jpg,bcd,test,0,1,0,0,0,0,C,1
2641.jpg,bcd/2641.jpg,bcd,val,0,1,0,0,0,0,C,1
2642.jpg,bcd/2642.jpg,bcd,train,0,1,0,0,0,0,C,1
2643.jpg,bcd/2643.jpg,bcd,train,0,1,0,0,0,0,C,1
2644.jpg,bcd/2644.jpg,bcd,train,0,1,0,0,0,0,C,1
2645.jpg,bcd/2645.jpg,bcd,train,0,1,0,0,0,0,C,1
2646.jpg,bcd/2646.jpg,bcd,train,0,1,0,0,0,0,C,1
2647.jpg,bcd/2647.jpg,bcd,train,0,1,0,0,0,0,C,1
2648.jpg,bcd/2648.jpg,bcd,train,0,1,0,0,0,0,C,1
2649.jpg,bcd/2649.jpg,bcd,train,0,1,0,0,0,0,C,1
2650.jpg,bcd/2650.jpg,bcd,train,0,1,0,0,0,0,C,1
2651.jpg,bcd/2651.jpg,bcd,val,0,1,0,0,0,0,C,1
2652.jpg,bcd/2652.jpg,bcd,train,0,1,0,0,0,0,C,1
2653.jpg,bcd/2653.jpg,bcd,train,0,1,0,0,0,0,C,1
2654.jpg,bcd/2654.jpg,bcd,train,0,1,0,0,0,0,C,1
2655.jpg,bcd/2655.jpg,bcd,train,0,1,0,0,0,0,C,1
2656.jpg,bcd/2656.jpg,bcd,train,0,1,0,0,0,0,C,1
2657.jpg,bcd/2657.jpg,bcd,train,0,1,0,0,0,0,C,1
2658.jpg,bcd/2658.jpg,bcd,train,0,1,0,0,0,0,C,1
2659.jpg,bcd/2659.jpg,bcd,train,0,1,0,0,0,0,C,1
2660.jpg,bcd/2660.jpg,bcd,train,0,1,0,0,0,0,C,1
2661.jpg,bcd/2661.jpg,bcd,train,0,1,0,0,0,0,C,1
2662.jpg,bcd/2662.jpg,bcd,train,0,1,0,0,0,0,C,1
2663.jpg,bcd/2663.jpg,bcd,train,0,1,0,0,0,0,C,1
2664.jpg,bcd/2664.jpg,bcd,train,0,1,0,0,0,0,C,1
2665.jpg,bcd/2665.jpg,bcd,train,0,1,0,0,0,0,C,1
2666.jpg,bcd/2666.jpg,bcd,train,0,1,0,0,0,0,C,1
2667.jpg,bcd/2667.jpg,bcd,test,0,1,0,0,0,0,C,1
2668.jpg,bcd/2668.jpg,bcd,test,0,1,0,0,0,0,C,1
2669.jpg,bcd/2669.jpg,bcd,test,0,1,0,0,0,0,C,1
2670.jpg,bcd/2670.jpg,bcd,train,0,1,0,0,0,0,C,1
2671.jpg,bcd/2671.jpg,bcd,val,0,1,0,0,0,0,C,1
2672.jpg,bcd/2672.jpg,bcd,train,0,1,0,0,0,0,C,1
2673.jpg,bcd/2673.jpg,bcd,train,0,1,0,0,0,0,C,1
2674.jpg,bcd/2674.jpg,bcd,train,0,1,0,0,0,0,C,1
2675.jpg,bcd/2675.jpg,bcd,train,0,1,0,0,0,0,C,1
2676.jpg,bcd/2676.jpg,bcd,train,0,1,0,0,0,0,C,1
2677.jpg,bcd/2677.jpg,bcd,test,0,1,0,0,0,0,C,1
2678.jpg,bcd/2678.jpg,bcd,test,0,1,0,0,0,0,C,1
2679.jpg,bcd/2679.jpg,bcd,train,0,1,0,0,0,0,C,1
2680.jpg,bcd/2680.jpg,bcd,train,0,1,0,0,0,0,C,1
2681.jpg,bcd/2681.jpg,bcd,train,0,1,0,0,0,0,C,1
2682.jpg,bcd/2682.jpg,bcd,train,0,1,0,0,0,0,C,1
2683.jpg,bcd/2683.jpg,bcd,train,0,1,0,0,0,0,C,1
2684.jpg,bcd/2684.jpg,bcd,train,0,1,0,0,0,0,C,1
2685.jpg,bcd/2685.jpg,bcd,train,0,1,0,0,0,0,C,1
2686.jpg,bcd/2686.jpg,bcd,val,0,1,0,0,0,0,C,1
2687.jpg,bcd/2687.jpg,bcd,train,0,1,0,0,0,0,C,1
2688.jpg,bcd/2688.jpg,bcd,train,0,1,0,0,0,0,C,1
2689.jpg,bcd/2689.jpg,bcd,train,0,1,0,0,0,0,C,1
2690.jpg,bcd/2690.jpg,bcd,test,0,1,0,0,0,0,C,1
2691.jpg,bcd/2691.jpg,bcd,train,0,1,0,0,0,0,C,1
2692.jpg,bcd/2692.jpg,bcd,val,0,1,0,0,0,0,C,1
2693.jpg,bcd/2693.jpg,bcd,train,0,1,0,0,0,0,C,1
2694.jpg,bcd/2694.jpg,bcd,test,0,1,0,0,0,0,C,1
2695.jpg,bcd/2695.jpg,bcd,train,0,1,0,0,0,0,C,1
2696.jpg,bcd/2696.jpg,bcd,test,0,1,0,0,0,0,C,1
2697.jpg,bcd/2697.jpg,bcd,train,0,1,0,0,0,0,C,1
2698.jpg,bcd/2698.jpg,bcd,train,0,1,0,0,0,0,C,1
2699.jpg,bcd/2699.jpg,bcd,train,0,1,0,0,0,0,C,1
2700.jpg,bcd/2700.jpg,bcd,train,0,1,0,0,0,0,C,1
2701.jpg,bcd/2701.jpg,bcd,test,0,1,0,0,0,0,C,1
2702.jpg,bcd/2702.jpg,bcd,train,0,1,0,0,0,0,C,1
2703.jpg,bcd/2703.jpg,bcd,train,0,1,0,0,0,0,C,1
2704.jpg,bcd/2704.jpg,bcd,test,0,1,0,0,0,0,C,1
2705.jpg,bcd/2705.jpg,bcd,test,0,1,0,0,0,0,C,1
2706.jpg,bcd/2706.jpg,bcd,val,0,1,0,0,0,0,C,1
2707.jpg,bcd/2707.jpg,bcd,test,0,1,0,0,0,0,C,1
2708.jpg,bcd/2708.jpg,bcd,train,0,1,0,0,0,0,C,1
2709.jpg,bcd/2709.jpg,bcd,train,0,1,0,0,0,0,C,1
2710.jpg,bcd/2710.jpg,bcd,test,0,1,0,0,0,0,C,1
2711.jpg,bcd/2711.jpg,bcd,train,0,1,0,0,0,0,C,1
2712.jpg,bcd/2712.jpg,bcd,train,0,1,0,0,0,0,C,1
2713.jpg,bcd/2713.jpg,bcd,test,0,1,0,0,0,0,C,1
2714.jpg,bcd/2714.jpg,bcd,train,0,1,0,0,0,0,C,1
2715.jpg,bcd/2715.jpg,bcd,train,0,1,0,0,0,0,C,1
2716.jpg,bcd/2716.jpg,bcd,train,0,1,0,0,0,0,C,1
2717.jpg,bcd/2717.jpg,bcd,train,0,1,0,0,0,0,C,1
2718.jpg,bcd/2718.jpg,bcd,train,0,1,0,0,0,0,C,1
2719.jpg,bcd/2719.jpg,bcd,train,0,1,0,0,0,0,C,1
2720.jpg,bcd/2720.jpg,bcd,train,0,1,0,0,0,0,C,1
2721.jpg,bcd/2721.jpg,bcd,test,0,1,0,0,0,0,C,1
2722.jpg,bcd/2722.jpg,bcd,train,0,1,0,0,0,0,C,1
2723.jpg,bcd/2723.jpg,bcd,train,0,1,0,0,0,0,C,1
2724.jpg,bcd/2724.jpg,bcd,train,0,1,0,0,0,0,C,1
2725.jpg,bcd/2725.jpg,bcd,train,0,1,0,0,0,0,C,1
2726.jpg,bcd/2726.jpg,bcd,train,0,1,0,0,0,0,C,1
2727.jpg,bcd/2727.jpg,bcd,test,0,1,0,0,0,0,C,1
2728.jpg,bcd/2728.jpg,bcd,train,0,1,0,0,0,0,C,1
2729.jpg,bcd/2729.jpg,bcd,train,0,1,0,0,0,0,C,1
2730.jpg,bcd/2730.jpg,bcd,val,0,1,0,0,0,0,C,1
2731.jpg,bcd/2731.jpg,bcd,train,0,1,0,0,0,0,C,1
2732.jpg,bcd/2732.jpg,bcd,val,0,1,0,0,0,0,C,1
2733.jpg,bcd/2733.jpg,bcd,train,0,1,0,0,0,0,C,1
2734.jpg,bcd/2734.jpg,bcd,train,0,1,0,0,0,0,C,1
2735.jpg,bcd/2735.jpg,bcd,train,0,1,0,0,0,0,C,1
2736.jpg,bcd/2736.jpg,bcd,train,0,1,0,0,0,0,C,1
2737.jpg,bcd/2737.jpg,bcd,train,0,1,0,0,0,0,C,1
2738.jpg,bcd/2738.jpg,bcd,test,0,1,0,0,0,0,C,1
2739.jpg,bcd/2739.jpg,bcd,train,0,1,0,0,0,0,C,1
2740.jpg,bcd/2740.jpg,bcd,train,0,1,0,0,0,0,C,1
2741.jpg,bcd/2741.jpg,bcd,test,0,1,0,0,0,0,C,1
2742.jpg,bcd/2742.jpg,bcd,train,0,1,0,0,0,0,C,1
2743.jpg,bcd/2743.jpg,bcd,train,0,1,0,0,0,0,C,1
2744.jpg,bcd/2744.jpg,bcd,train,0,1,0,0,0,0,C,1
2745.jpg,bcd/2745.jpg,bcd,val,0,1,0,0,0,0,C,1
2746.jpg,bcd/2746.jpg,bcd,train,0,1,0,0,0,0,C,1
2747.jpg,bcd/2747.jpg,bcd,train,0,1,0,0,0,0,C,1
2748.jpg,bcd/2748.jpg,bcd,test,0,1,0,0,0,0,C,1
2749.jpg,bcd/2749.jpg,bcd,train,0,1,0,0,0,0,C,1
2750.jpg,bcd/2750.jpg,bcd,train,0,1,0,0,0,0,C,1
2751.jpg,bcd/2751.jpg,bcd,train,0,1,0,0,0,0,C,1
