img_name,img_path,Cracks,Efflorescence,ExposedReinforcement,General,NoDefect,RustStaining,Scaling,Spalling,CLASSES,isStatusChanged,split_bikit
135_kcvz2d5o.lve.jpg,mcds/ExposedReinforcement/no exposed reinforcement/135_kcvz2d5o.lve.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Spalling,False,valid
135_saa25svi.10l.jpg,mcds/MultiClassifier/cracks/135_saa25svi.10l.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cracks,False,train
139_jidnzpxg.vvd.jpg,mcds/Corrosion/rust staining/139_jidnzpxg.vvd.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,RustStaining,False,test
140_awwinz3g.qg1.jpg,mcds/Corrosion/rust staining/140_awwinz3g.qg1.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,RustStaining,False,test
140_kk3mg5ec.swx.jpg,mcds/Corrosion/rust staining/140_kk3mg5ec.swx.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,RustStaining,False,test
150_0rbwnnqs.gjl.jpg,mcds/Corrosion/no rust staining/150_0rbwnnqs.gjl.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Efflorescence,False,train
150_f1jr50na.13n.jpg,mcds/MultiClassifier/efflorescence/150_f1jr50na.13n.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Efflorescence,False,train
150_oqozzqmx.ru1.jpg,mcds/MultiClassifier/efflorescence/150_oqozzqmx.ru1.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Efflorescence,False,train
161_3cev154w.opo.jpg,mcds/MultiClassifier/efflorescence/161_3cev154w.opo.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Efflorescence,False,train
166_cbn4wocz.qso.jpg,mcds/MultiClassifier/scaling/166_cbn4wocz.qso.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Scaling,False,valid
169_aewquwyd.4ki.jpg,mcds/Corrosion/no rust staining/169_aewquwyd.4ki.jpg,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,General,False,test
169_dsnzqlzj.p53.jpg,mcds/Corrosion/no rust staining/169_dsnzqlzj.p53.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cracks,False,train
169_tr4hdtkz.04w.jpg,mcds/MultiClassifier/general/169_tr4hdtkz.04w.jpg,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,General,False,test
170_0gmsmjtc.eb0.jpg,mcds/MultiClassifier/cracks/170_0gmsmjtc.eb0.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cracks,False,train
170_ysuh1d3k.hzo.jpg,mcds/MultiClassifier/general/170_ysuh1d3k.hzo.jpg,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,General,False,test
171_tscorshz.xz0.jpg,mcds/Corrosion/rust staining/171_tscorshz.xz0.jpg,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,Spalling_ExposedReinforcement_RustStaining,False,test
176_b2b1jh3y.phl.jpg,mcds/Corrosion/rust staining/176_b2b1jh3y.phl.jpg,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,Spalling_ExposedReinforcement_RustStaining,False,test
176_diqpmfdh.epx.jpg,mcds/Corrosion/rust staining/176_diqpmfdh.epx.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,RustStaining,False,test
176_gnpdhyq3.xmg.jpg,mcds/MultiClassifier/general/176_gnpdhyq3.xmg.jpg,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,General,False,test
189_015rw31b.dll.jpg,mcds/Corrosion/rust staining/189_015rw31b.dll.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,RustStaining,False,test
189_1mkct341.r3z.jpg,mcds/Corrosion/rust staining/189_1mkct341.r3z.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,RustStaining,False,test
189_2gjyn4p2.aix.jpg,mcds/MultiClassifier/cracks/189_2gjyn4p2.aix.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cracks,False,train
189_5kadg5kr.gna.jpg,mcds/Corrosion/rust staining/189_5kadg5kr.gna.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,RustStaining,False,test
189_gzeuumhs.wng.jpg,mcds/Corrosion/rust staining/189_gzeuumhs.wng.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,RustStaining,False,test
189_nc2uxziw.hrh.jpg,mcds/Corrosion/rust staining/189_nc2uxziw.hrh.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,RustStaining,False,test
189_npnz0ck2.c0t.jpg,mcds/Corrosion/rust staining/189_npnz0ck2.c0t.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,RustStaining,False,test
189_t4kohi2h.a4g.jpg,mcds/MultiClassifier/cracks/189_t4kohi2h.a4g.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cracks,False,train
189_tzhioaqp.dy4.jpg,mcds/MultiClassifier/cracks/189_tzhioaqp.dy4.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cracks,False,train
189_w0raeiwe.h13.jpg,mcds/Corrosion/no rust staining/189_w0raeiwe.h13.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cracks,False,train
189_zr5xpkdw.4ou.jpg,mcds/Corrosion/rust staining/189_zr5xpkdw.4ou.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,RustStaining,False,test
191_1nl0xa4a.5ea.jpg,mcds/Corrosion/no rust staining/191_1nl0xa4a.5ea.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cracks,False,train
191_5zpu3frd.45r.jpg,mcds/MultiClassifier/cracks/191_5zpu3frd.45r.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cracks,False,train
191_kitq1rsu.i1o.jpg,mcds/Corrosion/rust staining/191_kitq1rsu.i1o.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,RustStaining,False,test
191_ootfvovz.jmr.jpg,mcds/Corrosion/rust staining/191_ootfvovz.jmr.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,RustStaining,False,test
191_qbtb114e.bsj.jpg,mcds/Corrosion/no rust staining/191_qbtb114e.bsj.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cracks,False,train
191_simgyaeh.x2u.jpg,mcds/Corrosion/rust staining/191_simgyaeh.x2u.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,RustStaining,False,test
191_wjqwzsib.yyq.jpg,mcds/Corrosion/rust staining/191_wjqwzsib.yyq.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,RustStaining,False,test
191_yb3dpinx.gc3.jpg,mcds/MultiClassifier/cracks/191_yb3dpinx.gc3.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cracks,False,train
191_z2ur0xtd.q2p.jpg,mcds/MultiClassifier/cracks/191_z2ur0xtd.q2p.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cracks,False,train
207_5zypcrky.udw.jpg,mcds/MultiClassifier/cracks/207_5zypcrky.udw.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cracks,False,train
AL-014011         -FLD-DC-VI-011-012-DSCF2068_hsndkyky.05t.jpg,mcds/ExposedReinforcement/no exposed reinforcement/AL-014011         -FLD-DC-VI-011-012-DSCF2068_hsndkyky.05t.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Spalling,False,valid
AL-014011         -FLD-DC-VI-011-012-DSCF2068_p10o110a.l0d.jpg,mcds/ExposedReinforcement/no exposed reinforcement/AL-014011         -FLD-DC-VI-011-012-DSCF2068_p10o110a.l0d.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Spalling,False,valid
AL-014011         -FLD-DC-VI-011-013-DSCF2067_31bgcoj3.qqx.jpg,mcds/ExposedReinforcement/no exposed reinforcement/AL-014011         -FLD-DC-VI-011-013-DSCF2067_31bgcoj3.qqx.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Spalling,False,valid
AL-014011         -FLD-DC-VI-011-013-DSCF2067_upwyyywu.ghc.jpg,mcds/ExposedReinforcement/no exposed reinforcement/AL-014011         -FLD-DC-VI-011-013-DSCF2067_upwyyywu.ghc.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Spalling,False,valid
AL-014011         -FLD-DC-VI-011-014-DSCF2072_zjkmree3.fpv.jpg,mcds/ExposedReinforcement/no exposed reinforcement/AL-014011         -FLD-DC-VI-011-014-DSCF2072_zjkmree3.fpv.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Spalling,False,valid
AL-014011         -FLD-DC-VI-011-015-DSCF2074_cz0krb5f.2yf.jpg,mcds/ExposedReinforcement/no exposed reinforcement/AL-014011         -FLD-DC-VI-011-015-DSCF2074_cz0krb5f.2yf.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Spalling,False,valid
AL-014011         -FLD-DC-VI-011-015-DSCF2074_vh1btgu2.xmm.jpg,mcds/ExposedReinforcement/no exposed reinforcement/AL-014011         -FLD-DC-VI-011-015-DSCF2074_vh1btgu2.xmm.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Spalling,False,valid
AL-014011         -FLD-DC-VI-011-017-DSCF2069_p3x2n53s.cnw.jpg,mcds/MultiClassifier/cracks/AL-014011         -FLD-DC-VI-011-017-DSCF2069_p3x2n53s.cnw.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cracks,False,train
AL-014011         -FLD-DC-VI-011-019-DSCF2077_afnrwtli.0b1.jpg,mcds/ExposedReinforcement/no exposed reinforcement/AL-014011         -FLD-DC-VI-011-019-DSCF2077_afnrwtli.0b1.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Spalling,False,valid
AL-014011         -FLD-DC-VI-011-020-DSCF2076_r4tbnyz1.qhl.jpg,mcds/ExposedReinforcement/no exposed reinforcement/AL-014011         -FLD-DC-VI-011-020-DSCF2076_r4tbnyz1.qhl.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Spalling,False,valid
AL-014011         -FLD-DC-VI-011-021-DSCF2078_m2roufot.ts1.jpg,mcds/ExposedReinforcement/no exposed reinforcement/AL-014011         -FLD-DC-VI-011-021-DSCF2078_m2roufot.ts1.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Spalling,False,valid
AL-014011         -FLD-DC-VI-011-022-DSCF2079_yma3ulrf.xpm.jpg,mcds/MultiClassifier/cracks/AL-014011         -FLD-DC-VI-011-022-DSCF2079_yma3ulrf.xpm.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cracks,False,train
AR-000000000007083-FLD-DC-VI-011-164-DSCF2549_4lpo0mxm.lii.jpg,mcds/Corrosion/no rust staining/AR-000000000007083-FLD-DC-VI-011-164-DSCF2549_4lpo0mxm.lii.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Scaling,False,valid
AR-000000000007083-FLD-DC-VI-011-166-DSCF2560_tqhcahhz.pca.jpg,mcds/ExposedReinforcement/no exposed reinforcement/AR-000000000007083-FLD-DC-VI-011-166-DSCF2560_tqhcahhz.pca.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Spalling,False,test
AR-000000000007083-FLD-DC-VI-011-167-DSCF2559_bf33n1xc.3du.jpg,mcds/ExposedReinforcement/no exposed reinforcement/AR-000000000007083-FLD-DC-VI-011-167-DSCF2559_bf33n1xc.3du.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Spalling,False,test
AR-000000000007083-FLD-DC-VI-011-168-DSCF2554_qf02ruzd.re1.jpg,mcds/ExposedReinforcement/no exposed reinforcement/AR-000000000007083-FLD-DC-VI-011-168-DSCF2554_qf02ruzd.re1.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Spalling,False,test
AR-000000000007083-FLD-DC-VI-011-169-DSCF2558_i0soheyv.m13.jpg,mcds/ExposedReinforcement/no exposed reinforcement/AR-000000000007083-FLD-DC-VI-011-169-DSCF2558_i0soheyv.m13.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Spalling,False,test
AR-000000000007083-FLD-DC-VI-011-170-DSCF2567_xxychlow.0mj.jpg,mcds/ExposedReinforcement/no exposed reinforcement/AR-000000000007083-FLD-DC-VI-011-170-DSCF2567_xxychlow.0mj.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Spalling,False,test
AZ-1835-07072015-FLD-DC-VIC-005-255-1_qeu1g3tm.naf.jpg,mcds/Corrosion/no rust staining/AZ-1835-07072015-FLD-DC-VIC-005-255-1_qeu1g3tm.naf.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cracks,False,train
AZ-1835-07072015-FLD-DC-VIC-005-275-1_bbzgtnu5.af2.jpg,mcds/MultiClassifier/cracks/AZ-1835-07072015-FLD-DC-VIC-005-275-1_bbzgtnu5.af2.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cracks,False,train
AZ-1835-07072015-FLD-DC-VIC-005-71-1_g1jkhafg.r3v.jpg,mcds/MultiClassifier/cracks/AZ-1835-07072015-FLD-DC-VIC-005-71-1_g1jkhafg.r3v.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cracks,False,train
AZ-1835_1.JPG,mcds/MultiClassifier/cracks/AZ-1835_1.JPG,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cracks,False,train
AZ-1835_2.JPG,mcds/Corrosion/no rust staining/AZ-1835_2.JPG,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cracks,False,train
AZ-1835_3.JPG,mcds/MultiClassifier/cracks/AZ-1835_3.JPG,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cracks,False,train
AZ-1836-07072015-FLD-DC-VIC-005-255-1_tytyqeky.4lz.jpg,mcds/MultiClassifier/cracks/AZ-1836-07072015-FLD-DC-VIC-005-255-1_tytyqeky.4lz.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cracks,False,train
AZ-1836_1.JPG,mcds/Corrosion/no rust staining/AZ-1836_1.JPG,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cracks,False,train
AZ-1841-07132015-FLD-DC-VIC-005-105-1_by2unbew.rfv.jpg,mcds/MultiClassifier/efflorescence/AZ-1841-07132015-FLD-DC-VIC-005-105-1_by2unbew.rfv.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Efflorescence,False,train
AZ-1841-07132015-FLD-DC-VIC-005-139-1_5yskx5c1.rhy.jpg,mcds/MultiClassifier/efflorescence/AZ-1841-07132015-FLD-DC-VIC-005-139-1_5yskx5c1.rhy.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Efflorescence,False,train
AZ-1841_1.JPG,mcds/MultiClassifier/efflorescence/AZ-1841_1.JPG,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Efflorescence,False,train
AZ-1842-07132015-FLD-DC-VIC-004-196-1_1hpelhld.vbb.jpg,mcds/MultiClassifier/scaling/AZ-1842-07132015-FLD-DC-VIC-004-196-1_1hpelhld.vbb.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Scaling,False,valid
AZ-1842-07132015-FLD-DC-VIC-004-197-1_zvlgbeqj.4rz.jpg,mcds/ExposedReinforcement/no exposed reinforcement/AZ-1842-07132015-FLD-DC-VIC-004-197-1_zvlgbeqj.4rz.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Spalling,False,test
AZ-1842-07132015-FLD-DC-VIC-005-192-1_qmjcq2yt.jlm.jpg,mcds/MultiClassifier/cracks/AZ-1842-07132015-FLD-DC-VIC-005-192-1_qmjcq2yt.jlm.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cracks,False,train
AZ-1842-07132015-FLD-DC-VIC-005-193-1_aep2dmdy.mep.jpg,mcds/MultiClassifier/cracks/AZ-1842-07132015-FLD-DC-VIC-005-193-1_aep2dmdy.mep.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cracks,False,train
AZ-1842-07132015-FLD-DC-VIC-005-193-1_w3r4cpzt.pdj.jpg,mcds/MultiClassifier/cracks/AZ-1842-07132015-FLD-DC-VIC-005-193-1_w3r4cpzt.pdj.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cracks,False,train
AZ-1842_2.JPG,mcds/ExposedReinforcement/no exposed reinforcement/AZ-1842_2.JPG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Spalling,False,test
AZ-1842_3.JPG,mcds/ExposedReinforcement/no exposed reinforcement/AZ-1842_3.JPG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Spalling,False,test
AZ-1842_4.JPG,mcds/MultiClassifier/cracks/AZ-1842_4.JPG,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cracks,False,train
AZ-1842_5.JPG,mcds/MultiClassifier/cracks/AZ-1842_5.JPG,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cracks,False,train
AZ-1842_6.JPG,mcds/MultiClassifier/cracks/AZ-1842_6.JPG,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cracks,False,train
AZ-1842_7.JPG,mcds/MultiClassifier/cracks/AZ-1842_7.JPG,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cracks,False,train
CA-560759L-6232016-FLD-DC-VIC-004-G58-001_harz4bde.3yo.jpg,mcds/MultiClassifier/scaling/CA-560759L-6232016-FLD-DC-VIC-004-G58-001_harz4bde.3yo.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Scaling,False,valid
CA-560759L-6232016-FLD-DC-VIC-005-D50-001_cntsfuoo.tab.jpg,mcds/MultiClassifier/cracks/CA-560759L-6232016-FLD-DC-VIC-005-D50-001_cntsfuoo.tab.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cracks,False,train
CA-560759L-6232016-FLD-DC-VIC-005-D50-001_jgldrluz.cpn.jpg,mcds/MultiClassifier/cracks/CA-560759L-6232016-FLD-DC-VIC-005-D50-001_jgldrluz.cpn.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cracks,False,train
CA-560759L-6232016-FLD-DC-VIC-005-D50-001_la1d5gue.3uh.jpg,mcds/MultiClassifier/cracks/CA-560759L-6232016-FLD-DC-VIC-005-D50-001_la1d5gue.3uh.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cracks,False,train
CA-560759L-6232016-FLD-DC-VIC-005-D50-001_ntlkkstz.xuj.jpg,mcds/Corrosion/no rust staining/CA-560759L-6232016-FLD-DC-VIC-005-D50-001_ntlkkstz.xuj.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cracks,False,train
CA-560759L-6232016-FLD-DC-VIC-005-D50-001_xfc4suw2.n3u.jpg,mcds/MultiClassifier/cracks/CA-560759L-6232016-FLD-DC-VIC-005-D50-001_xfc4suw2.n3u.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cracks,False,train
CA-560759L-6232016-FLD-DC-VIC-005-D50-001_yfktkan3.tvy.jpg,mcds/MultiClassifier/cracks/CA-560759L-6232016-FLD-DC-VIC-005-D50-001_yfktkan3.tvy.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cracks,False,train
CA-560759L-6232016-FLD-DC-VIC-005-G01-001_2fe13vnz.xmk.jpg,mcds/MultiClassifier/cracks/CA-560759L-6232016-FLD-DC-VIC-005-G01-001_2fe13vnz.xmk.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cracks,False,train
CA-560759L-6232016-FLD-DC-VIC-005-G01-001_ifry2zua.wte.jpg,mcds/MultiClassifier/cracks/CA-560759L-6232016-FLD-DC-VIC-005-G01-001_ifry2zua.wte.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cracks,False,train
CA-560759L-6232016-FLD-DC-VIC-005-G01-001_w25wgdfu.4nt.jpg,mcds/ExposedReinforcement/no exposed reinforcement/CA-560759L-6232016-FLD-DC-VIC-005-G01-001_w25wgdfu.4nt.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Spalling,False,test
CA-560759L-6232016-FLD-DC-VIC-005-G01-002_eos3nv0d.vmc.jpg,mcds/MultiClassifier/cracks/CA-560759L-6232016-FLD-DC-VIC-005-G01-002_eos3nv0d.vmc.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cracks,False,train
CA-560759L-6232016-FLD-DC-VIC-005-G02-001_vqokvcke.0an.jpg,mcds/ExposedReinforcement/no exposed reinforcement/CA-560759L-6232016-FLD-DC-VIC-005-G02-001_vqokvcke.0an.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Spalling,False,test
CA-560759L-6232016-FLD-DC-VIC-005-G02-002_bi3xwiqx.10e.jpg,mcds/MultiClassifier/cracks/CA-560759L-6232016-FLD-DC-VIC-005-G02-002_bi3xwiqx.10e.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cracks,False,train
CA-560759L-6232016-FLD-DC-VIC-005-G03-001_jebeauhz.21x.jpg,mcds/Corrosion/no rust staining/CA-560759L-6232016-FLD-DC-VIC-005-G03-001_jebeauhz.21x.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cracks,False,train
CA-560759L-6232016-FLD-DC-VIC-005-G04-001_qryx2xqw.rnq.jpg,mcds/MultiClassifier/cracks/CA-560759L-6232016-FLD-DC-VIC-005-G04-001_qryx2xqw.rnq.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cracks,False,train
CA-560759L-6232016-FLD-DC-VIC-005-G04-002_r3ls31yt.occ.jpg,mcds/MultiClassifier/cracks/CA-560759L-6232016-FLD-DC-VIC-005-G04-002_r3ls31yt.occ.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cracks,False,train
CA-560759L-6232016-FLD-DC-VIC-005-G04-002_v5ecph4f.npq.jpg,mcds/Corrosion/no rust staining/CA-560759L-6232016-FLD-DC-VIC-005-G04-002_v5ecph4f.npq.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cracks,False,train
CA-560759L-6232016-FLD-DC-VIC-005-G06-002_yx0b54tq.frl.jpg,mcds/Corrosion/no rust staining/CA-560759L-6232016-FLD-DC-VIC-005-G06-002_yx0b54tq.frl.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cracks,False,train
CA-560759L-6232016-FLD-DC-VIC-005-G06-003_i0gcolhh.rj1.jpg,mcds/Corrosion/no rust staining/CA-560759L-6232016-FLD-DC-VIC-005-G06-003_i0gcolhh.rj1.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cracks,False,train
CA-560759L-6232016-FLD-DC-VIC-005-G07-001_1nmg4qui.5on.jpg,mcds/MultiClassifier/cracks/CA-560759L-6232016-FLD-DC-VIC-005-G07-001_1nmg4qui.5on.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cracks,False,train
CA-560759L-6232016-FLD-DC-VIC-005-G09-001_hy0zgvzp.3bz.jpg,mcds/MultiClassifier/cracks/CA-560759L-6232016-FLD-DC-VIC-005-G09-001_hy0zgvzp.3bz.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cracks,False,train
CA-560759L-6232016-FLD-DC-VIC-005-G10-001_agx3200n.awp.jpg,mcds/MultiClassifier/cracks/CA-560759L-6232016-FLD-DC-VIC-005-G10-001_agx3200n.awp.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cracks,False,train
CA-560759L-6232016-FLD-DC-VIC-005-G11-001_jexzf0n3.sbe.jpg,mcds/MultiClassifier/cracks/CA-560759L-6232016-FLD-DC-VIC-005-G11-001_jexzf0n3.sbe.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cracks,False,train
CA-560759L-6232016-FLD-DC-VIC-005-G12-001_35yz5fgm.l0l.jpg,mcds/MultiClassifier/cracks/CA-560759L-6232016-FLD-DC-VIC-005-G12-001_35yz5fgm.l0l.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cracks,False,train
CA-560759L-6232016-FLD-DC-VIC-005-G15-001_2httnl35.ldm.jpg,mcds/Corrosion/no rust staining/CA-560759L-6232016-FLD-DC-VIC-005-G15-001_2httnl35.ldm.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cracks,False,train
CA-560759L-6232016-FLD-DC-VIC-005-G15-001_4m53fwz0.tm1.jpg,mcds/MultiClassifier/cracks/CA-560759L-6232016-FLD-DC-VIC-005-G15-001_4m53fwz0.tm1.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cracks,False,train
CA-560759L-6232016-FLD-DC-VIC-005-G15-001_h1af0smv.fzz.jpg,mcds/MultiClassifier/cracks/CA-560759L-6232016-FLD-DC-VIC-005-G15-001_h1af0smv.fzz.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cracks,False,train
CA-560759L-6232016-FLD-DC-VIC-005-G15-002_sw33zfve.lbh.jpg,mcds/Corrosion/no rust staining/CA-560759L-6232016-FLD-DC-VIC-005-G15-002_sw33zfve.lbh.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cracks,False,train
CA-560759L-6232016-FLD-DC-VIC-005-G15-003_gzhgym2v.nnn.jpg,mcds/MultiClassifier/cracks/CA-560759L-6232016-FLD-DC-VIC-005-G15-003_gzhgym2v.nnn.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cracks,False,train
CA-560759L-6232016-FLD-DC-VIC-005-G15-003_ldlk1mpd.ejz.jpg,mcds/MultiClassifier/cracks/CA-560759L-6232016-FLD-DC-VIC-005-G15-003_ldlk1mpd.ejz.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cracks,False,train
CA-560759L-6232016-FLD-DC-VIC-005-G17-001_4pxlz0ik.uqt.jpg,mcds/MultiClassifier/cracks/CA-560759L-6232016-FLD-DC-VIC-005-G17-001_4pxlz0ik.uqt.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cracks,False,train
CA-560759L-6232016-FLD-DC-VIC-005-G17-002_dulszgd2.m3x.jpg,mcds/MultiClassifier/cracks/CA-560759L-6232016-FLD-DC-VIC-005-G17-002_dulszgd2.m3x.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cracks,False,train
CA-560759L-6232016-FLD-DC-VIC-005-G17-002_q0cjzdjr.oec.jpg,mcds/MultiClassifier/cracks/CA-560759L-6232016-FLD-DC-VIC-005-G17-002_q0cjzdjr.oec.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cracks,False,train
