img_name,img_path,Crack,NoCrack,split_type
1576.jpg,bcd/images/1576.jpg,0,1,train
1577.jpg,bcd/images/1577.jpg,0,1,train
1578.jpg,bcd/images/1578.jpg,0,1,train
1579.jpg,bcd/images/1579.jpg,0,1,train
1580.jpg,bcd/images/1580.jpg,0,1,test
1581.jpg,bcd/images/1581.jpg,0,1,train
1582.jpg,bcd/images/1582.jpg,0,1,train
1583.jpg,bcd/images/1583.jpg,0,1,train
1584.jpg,bcd/images/1584.jpg,0,1,val
1585.jpg,bcd/images/1585.jpg,0,1,train
1586.jpg,bcd/images/1586.jpg,0,1,train
1587.jpg,bcd/images/1587.jpg,0,1,train
1588.jpg,bcd/images/1588.jpg,0,1,test
1589.jpg,bcd/images/1589.jpg,0,1,train
1590.jpg,bcd/images/1590.jpg,0,1,train
1591.jpg,bcd/images/1591.jpg,0,1,train
1592.jpg,bcd/images/1592.jpg,0,1,train
1593.jpg,bcd/images/1593.jpg,0,1,train
1594.jpg,bcd/images/1594.jpg,0,1,val
1595.jpg,bcd/images/1595.jpg,0,1,train
1596.jpg,bcd/images/1596.jpg,0,1,train
1597.jpg,bcd/images/1597.jpg,0,1,test
1598.jpg,bcd/images/1598.jpg,0,1,train
1599.jpg,bcd/images/1599.jpg,0,1,train
1600.jpg,bcd/images/1600.jpg,0,1,train
1601.jpg,bcd/images/1601.jpg,0,1,val
1602.jpg,bcd/images/1602.jpg,0,1,train
1603.jpg,bcd/images/1603.jpg,0,1,train
1604.jpg,bcd/images/1604.jpg,0,1,train
1605.jpg,bcd/images/1605.jpg,0,1,train
1606.jpg,bcd/images/1606.jpg,0,1,train
1607.jpg,bcd/images/1607.jpg,0,1,train
1608.jpg,bcd/images/1608.jpg,0,1,val
1609.jpg,bcd/images/1609.jpg,0,1,train
1610.jpg,bcd/images/1610.jpg,0,1,train
1611.jpg,bcd/images/1611.jpg,0,1,test
1612.jpg,bcd/images/1612.jpg,0,1,train
1613.jpg,bcd/images/1613.jpg,0,1,val
1614.jpg,bcd/images/1614.jpg,0,1,val
1615.jpg,bcd/images/1615.jpg,0,1,train
1616.jpg,bcd/images/1616.jpg,0,1,train
1617.jpg,bcd/images/1617.jpg,0,1,train
1618.jpg,bcd/images/1618.jpg,0,1,train
1619.jpg,bcd/images/1619.jpg,0,1,train
1620.jpg,bcd/images/1620.jpg,0,1,train
1621.jpg,bcd/images/1621.jpg,0,1,train
1622.jpg,bcd/images/1622.jpg,0,1,train
1623.jpg,bcd/images/1623.jpg,0,1,train
1624.jpg,bcd/images/1624.jpg,0,1,train
1625.jpg,bcd/images/1625.jpg,0,1,val
1626.jpg,bcd/images/1626.jpg,0,1,train
1627.jpg,bcd/images/1627.jpg,0,1,train
1628.jpg,bcd/images/1628.jpg,0,1,train
1629.jpg,bcd/images/1629.jpg,0,1,train
1630.jpg,bcd/images/1630.jpg,0,1,val
1631.jpg,bcd/images/1631.jpg,0,1,train
1632.jpg,bcd/images/1632.jpg,0,1,train
1633.jpg,bcd/images/1633.jpg,0,1,train
1634.jpg,bcd/images/1634.jpg,0,1,train
1635.jpg,bcd/images/1635.jpg,0,1,train
1636.jpg,bcd/images/1636.jpg,0,1,train
1637.jpg,bcd/images/1637.jpg,0,1,val
1638.jpg,bcd/images/1638.jpg,0,1,train
1639.jpg,bcd/images/1639.jpg,0,1,train
1640.jpg,bcd/images/1640.jpg,0,1,test
1641.jpg,bcd/images/1641.jpg,0,1,train
1642.jpg,bcd/images/1642.jpg,0,1,train
1643.jpg,bcd/images/1643.jpg,0,1,train
1644.jpg,bcd/images/1644.jpg,0,1,train
1645.jpg,bcd/images/1645.jpg,0,1,train
1646.jpg,bcd/images/1646.jpg,0,1,train
1647.jpg,bcd/images/1647.jpg,0,1,train
1648.jpg,bcd/images/1648.jpg,0,1,train
1649.jpg,bcd/images/1649.jpg,0,1,train
1650.jpg,bcd/images/1650.jpg,0,1,train
1651.jpg,bcd/images/1651.jpg,0,1,train
1652.jpg,bcd/images/1652.jpg,0,1,train
1653.jpg,bcd/images/1653.jpg,0,1,train
1654.jpg,bcd/images/1654.jpg,0,1,train
1655.jpg,bcd/images/1655.jpg,0,1,train
1656.jpg,bcd/images/1656.jpg,0,1,train
1657.jpg,bcd/images/1657.jpg,0,1,train
1658.jpg,bcd/images/1658.jpg,0,1,train
1659.jpg,bcd/images/1659.jpg,0,1,test
1660.jpg,bcd/images/1660.jpg,0,1,train
1661.jpg,bcd/images/1661.jpg,0,1,train
1662.jpg,bcd/images/1662.jpg,0,1,train
1663.jpg,bcd/images/1663.jpg,0,1,train
1664.jpg,bcd/images/1664.jpg,0,1,val
1665.jpg,bcd/images/1665.jpg,0,1,train
1666.jpg,bcd/images/1666.jpg,0,1,train
1667.jpg,bcd/images/1667.jpg,0,1,train
1668.jpg,bcd/images/1668.jpg,0,1,train
1669.jpg,bcd/images/1669.jpg,0,1,val
1670.jpg,bcd/images/1670.jpg,0,1,train
1671.jpg,bcd/images/1671.jpg,0,1,test
1672.jpg,bcd/images/1672.jpg,0,1,train
1673.jpg,bcd/images/1673.jpg,0,1,train
1674.jpg,bcd/images/1674.jpg,0,1,train
1675.jpg,bcd/images/1675.jpg,0,1,val
1676.jpg,bcd/images/1676.jpg,0,1,train
1677.jpg,bcd/images/1677.jpg,0,1,train
1678.jpg,bcd/images/1678.jpg,0,1,train
1679.jpg,bcd/images/1679.jpg,0,1,train
1680.jpg,bcd/images/1680.jpg,0,1,train
1681.jpg,bcd/images/1681.jpg,0,1,train
1682.jpg,bcd/images/1682.jpg,0,1,train
1683.jpg,bcd/images/1683.jpg,0,1,train
1684.jpg,bcd/images/1684.jpg,0,1,train
1685.jpg,bcd/images/1685.jpg,0,1,train
1686.jpg,bcd/images/1686.jpg,0,1,train
1687.jpg,bcd/images/1687.jpg,0,1,train
1688.jpg,bcd/images/1688.jpg,0,1,train
1689.jpg,bcd/images/1689.jpg,0,1,train
1690.jpg,bcd/images/1690.jpg,0,1,train
1691.jpg,bcd/images/1691.jpg,0,1,train
1692.jpg,bcd/images/1692.jpg,0,1,train
1693.jpg,bcd/images/1693.jpg,0,1,train
1694.jpg,bcd/images/1694.jpg,0,1,train
1695.jpg,bcd/images/1695.jpg,0,1,train
1696.jpg,bcd/images/1696.jpg,0,1,train
1697.jpg,bcd/images/1697.jpg,0,1,train
1698.jpg,bcd/images/1698.jpg,0,1,train
1699.jpg,bcd/images/1699.jpg,0,1,train
1700.jpg,bcd/images/1700.jpg,0,1,train
1701.jpg,bcd/images/1701.jpg,0,1,train
1702.jpg,bcd/images/1702.jpg,0,1,test
1703.jpg,bcd/images/1703.jpg,0,1,train
1704.jpg,bcd/images/1704.jpg,0,1,train
1705.jpg,bcd/images/1705.jpg,0,1,train
1706.jpg,bcd/images/1706.jpg,0,1,train
1707.jpg,bcd/images/1707.jpg,0,1,train
1708.jpg,bcd/images/1708.jpg,0,1,train
1709.jpg,bcd/images/1709.jpg,0,1,train
1710.jpg,bcd/images/1710.jpg,0,1,train
1711.jpg,bcd/images/1711.jpg,0,1,test
1712.jpg,bcd/images/1712.jpg,0,1,train
1713.jpg,bcd/images/1713.jpg,0,1,val
1714.jpg,bcd/images/1714.jpg,0,1,train
1715.jpg,bcd/images/1715.jpg,0,1,train
1716.jpg,bcd/images/1716.jpg,0,1,train
1717.jpg,bcd/images/1717.jpg,0,1,val
1718.jpg,bcd/images/1718.jpg,0,1,train
1719.jpg,bcd/images/1719.jpg,0,1,train
1720.jpg,bcd/images/1720.jpg,0,1,train
1721.jpg,bcd/images/1721.jpg,0,1,test
1722.jpg,bcd/images/1722.jpg,0,1,test
1723.jpg,bcd/images/1723.jpg,0,1,train
1724.jpg,bcd/images/1724.jpg,0,1,train
1725.jpg,bcd/images/1725.jpg,0,1,train
1726.jpg,bcd/images/1726.jpg,0,1,train
1727.jpg,bcd/images/1727.jpg,0,1,train
1728.jpg,bcd/images/1728.jpg,0,1,train
1729.jpg,bcd/images/1729.jpg,0,1,train
1730.jpg,bcd/images/1730.jpg,0,1,train
1731.jpg,bcd/images/1731.jpg,0,1,train
1732.jpg,bcd/images/1732.jpg,0,1,train
1733.jpg,bcd/images/1733.jpg,0,1,train
1734.jpg,bcd/images/1734.jpg,0,1,train
1735.jpg,bcd/images/1735.jpg,0,1,train
1736.jpg,bcd/images/1736.jpg,0,1,val
1737.jpg,bcd/images/1737.jpg,0,1,train
1738.jpg,bcd/images/1738.jpg,0,1,val
1739.jpg,bcd/images/1739.jpg,0,1,train
1740.jpg,bcd/images/1740.jpg,0,1,train
1741.jpg,bcd/images/1741.jpg,0,1,train
1742.jpg,bcd/images/1742.jpg,0,1,train
1743.jpg,bcd/images/1743.jpg,0,1,val
1744.jpg,bcd/images/1744.jpg,0,1,train
1745.jpg,bcd/images/1745.jpg,0,1,train
1746.jpg,bcd/images/1746.jpg,0,1,train
1747.jpg,bcd/images/1747.jpg,0,1,train
1748.jpg,bcd/images/1748.jpg,0,1,train
1749.jpg,bcd/images/1749.jpg,0,1,train
1750.jpg,bcd/images/1750.jpg,0,1,train
1751.jpg,bcd/images/1751.jpg,0,1,train
1752.jpg,bcd/images/1752.jpg,0,1,val
1753.jpg,bcd/images/1753.jpg,0,1,train
1754.jpg,bcd/images/1754.jpg,0,1,train
1755.jpg,bcd/images/1755.jpg,0,1,val
1756.jpg,bcd/images/1756.jpg,0,1,test
1757.jpg,bcd/images/1757.jpg,0,1,train
1758.jpg,bcd/images/1758.jpg,0,1,train
1759.jpg,bcd/images/1759.jpg,0,1,test
1760.jpg,bcd/images/1760.jpg,0,1,train
1761.jpg,bcd/images/1761.jpg,0,1,train
1762.jpg,bcd/images/1762.jpg,0,1,train
1763.jpg,bcd/images/1763.jpg,0,1,train
1764.jpg,bcd/images/1764.jpg,0,1,train
1765.jpg,bcd/images/1765.jpg,0,1,train
1766.jpg,bcd/images/1766.jpg,0,1,train
1767.jpg,bcd/images/1767.jpg,0,1,val
1768.jpg,bcd/images/1768.jpg,0,1,train
1769.jpg,bcd/images/1769.jpg,0,1,train
1770.jpg,bcd/images/1770.jpg,0,1,test
1771.jpg,bcd/images/1771.jpg,0,1,train
1772.jpg,bcd/images/1772.jpg,0,1,train
1773.jpg,bcd/images/1773.jpg,0,1,train
1774.jpg,bcd/images/1774.jpg,0,1,train
1775.jpg,bcd/images/1775.jpg,0,1,val
1776.jpg,bcd/images/1776.jpg,0,1,train
1777.jpg,bcd/images/1777.jpg,0,1,train
1778.jpg,bcd/images/1778.jpg,0,1,train
1779.jpg,bcd/images/1779.jpg,0,1,train
1780.jpg,bcd/images/1780.jpg,0,1,test
1781.jpg,bcd/images/1781.jpg,0,1,train
1782.jpg,bcd/images/1782.jpg,0,1,train
1783.jpg,bcd/images/1783.jpg,0,1,train
1784.jpg,bcd/images/1784.jpg,0,1,train
1785.jpg,bcd/images/1785.jpg,0,1,val
1786.jpg,bcd/images/1786.jpg,0,1,train
1787.jpg,bcd/images/1787.jpg,0,1,train
1788.jpg,bcd/images/1788.jpg,0,1,train
1789.jpg,bcd/images/1789.jpg,0,1,train
1790.jpg,bcd/images/1790.jpg,0,1,val
1791.jpg,bcd/images/1791.jpg,0,1,train
1792.jpg,bcd/images/1792.jpg,0,1,train
1793.jpg,bcd/images/1793.jpg,0,1,train
1794.jpg,bcd/images/1794.jpg,0,1,test
1795.jpg,bcd/images/1795.jpg,0,1,train
1796.jpg,bcd/images/1796.jpg,0,1,train
1797.jpg,bcd/images/1797.jpg,0,1,train
1798.jpg,bcd/images/1798.jpg,0,1,train
1799.jpg,bcd/images/1799.jpg,0,1,train
1800.jpg,bcd/images/1800.jpg,0,1,test
1801.jpg,bcd/images/1801.jpg,0,1,train
1802.jpg,bcd/images/1802.jpg,0,1,train
1803.jpg,bcd/images/1803.jpg,0,1,train
1804.jpg,bcd/images/1804.jpg,0,1,train
1805.jpg,bcd/images/1805.jpg,0,1,train
1806.jpg,bcd/images/1806.jpg,0,1,train
1807.jpg,bcd/images/1807.jpg,0,1,train
1808.jpg,bcd/images/1808.jpg,0,1,train
1809.jpg,bcd/images/1809.jpg,0,1,test
1810.jpg,bcd/images/1810.jpg,0,1,train
1811.jpg,bcd/images/1811.jpg,0,1,test
1812.jpg,bcd/images/1812.jpg,0,1,val
1813.jpg,bcd/images/1813.jpg,0,1,train
1814.jpg,bcd/images/1814.jpg,0,1,train
1815.jpg,bcd/images/1815.jpg,0,1,train
1816.jpg,bcd/images/1816.jpg,0,1,train
1817.jpg,bcd/images/1817.jpg,0,1,train
1818.jpg,bcd/images/1818.jpg,0,1,train
1819.jpg,bcd/images/1819.jpg,0,1,test
1820.jpg,bcd/images/1820.jpg,0,1,train
1821.jpg,bcd/images/1821.jpg,0,1,train
1822.jpg,bcd/images/1822.jpg,0,1,train
1823.jpg,bcd/images/1823.jpg,0,1,train
1824.jpg,bcd/images/1824.jpg,0,1,train
1825.jpg,bcd/images/1825.jpg,0,1,train
1826.jpg,bcd/images/1826.jpg,0,1,val
1827.jpg,bcd/images/1827.jpg,0,1,train
1828.jpg,bcd/images/1828.jpg,0,1,test
1829.jpg,bcd/images/1829.jpg,0,1,train
1830.jpg,bcd/images/1830.jpg,0,1,train
1831.jpg,bcd/images/1831.jpg,0,1,test
1832.jpg,bcd/images/1832.jpg,0,1,val
1833.jpg,bcd/images/1833.jpg,0,1,train
1834.jpg,bcd/images/1834.jpg,0,1,test
1835.jpg,bcd/images/1835.jpg,0,1,train
1836.jpg,bcd/images/1836.jpg,0,1,train
1837.jpg,bcd/images/1837.jpg,0,1,val
1838.jpg,bcd/images/1838.jpg,0,1,train
1839.jpg,bcd/images/1839.jpg,0,1,train
1840.jpg,bcd/images/1840.jpg,0,1,train
1841.jpg,bcd/images/1841.jpg,0,1,train
1842.jpg,bcd/images/1842.jpg,0,1,train
1843.jpg,bcd/images/1843.jpg,0,1,test
1844.jpg,bcd/images/1844.jpg,0,1,train
1845.jpg,bcd/images/1845.jpg,0,1,train
1846.jpg,bcd/images/1846.jpg,0,1,train
1847.jpg,bcd/images/1847.jpg,0,1,val
1848.jpg,bcd/images/1848.jpg,0,1,train
1849.jpg,bcd/images/1849.jpg,0,1,val
1850.jpg,bcd/images/1850.jpg,0,1,val
1851.jpg,bcd/images/1851.jpg,0,1,train
1852.jpg,bcd/images/1852.jpg,0,1,train
1853.jpg,bcd/images/1853.jpg,0,1,train
1854.jpg,bcd/images/1854.jpg,0,1,val
1855.jpg,bcd/images/1855.jpg,0,1,train
1856.jpg,bcd/images/1856.jpg,0,1,train
1857.jpg,bcd/images/1857.jpg,0,1,train
1858.jpg,bcd/images/1858.jpg,0,1,train
1859.jpg,bcd/images/1859.jpg,0,1,train
1860.jpg,bcd/images/1860.jpg,0,1,train
1861.jpg,bcd/images/1861.jpg,0,1,train
1862.jpg,bcd/images/1862.jpg,0,1,train
1863.jpg,bcd/images/1863.jpg,0,1,train
1864.jpg,bcd/images/1864.jpg,0,1,train
1865.jpg,bcd/images/1865.jpg,0,1,val
1866.jpg,bcd/images/1866.jpg,0,1,train
1867.jpg,bcd/images/1867.jpg,0,1,train
1868.jpg,bcd/images/1868.jpg,0,1,train
1869.jpg,bcd/images/1869.jpg,0,1,test
1870.jpg,bcd/images/1870.jpg,0,1,train
1871.jpg,bcd/images/1871.jpg,0,1,train
1872.jpg,bcd/images/1872.jpg,0,1,train
1873.jpg,bcd/images/1873.jpg,0,1,train
1874.jpg,bcd/images/1874.jpg,0,1,train
1875.jpg,bcd/images/1875.jpg,0,1,train
1876.jpg,bcd/images/1876.jpg,0,1,train
1877.jpg,bcd/images/1877.jpg,0,1,train
1878.jpg,bcd/images/1878.jpg,0,1,train
1879.jpg,bcd/images/1879.jpg,0,1,val
1880.jpg,bcd/images/1880.jpg,0,1,train
1881.jpg,bcd/images/1881.jpg,0,1,test
1882.jpg,bcd/images/1882.jpg,0,1,train
1883.jpg,bcd/images/1883.jpg,0,1,train
1884.jpg,bcd/images/1884.jpg,0,1,train
1885.jpg,bcd/images/1885.jpg,0,1,train
1886.jpg,bcd/images/1886.jpg,0,1,train
1887.jpg,bcd/images/1887.jpg,0,1,train
1888.jpg,bcd/images/1888.jpg,0,1,train
1889.jpg,bcd/images/1889.jpg,0,1,train
1890.jpg,bcd/images/1890.jpg,0,1,train
1891.jpg,bcd/images/1891.jpg,0,1,train
1892.jpg,bcd/images/1892.jpg,0,1,train
1893.jpg,bcd/images/1893.jpg,0,1,train
1894.jpg,bcd/images/1894.jpg,0,1,train
1895.jpg,bcd/images/1895.jpg,0,1,train
1896.jpg,bcd/images/1896.jpg,0,1,train
1897.jpg,bcd/images/1897.jpg,0,1,train
1898.jpg,bcd/images/1898.jpg,0,1,test
1899.jpg,bcd/images/1899.jpg,0,1,train
1900.jpg,bcd/images/1900.jpg,0,1,train
1901.jpg,bcd/images/1901.jpg,0,1,train
1902.jpg,bcd/images/1902.jpg,0,1,train
1903.jpg,bcd/images/1903.jpg,0,1,train
1904.jpg,bcd/images/1904.jpg,0,1,train
1905.jpg,bcd/images/1905.jpg,0,1,test
1906.jpg,bcd/images/1906.jpg,0,1,train
1907.jpg,bcd/images/1907.jpg,0,1,train
1908.jpg,bcd/images/1908.jpg,0,1,train
1909.jpg,bcd/images/1909.jpg,0,1,val
1910.jpg,bcd/images/1910.jpg,0,1,train
1911.jpg,bcd/images/1911.jpg,0,1,train
1912.jpg,bcd/images/1912.jpg,0,1,test
1913.jpg,bcd/images/1913.jpg,0,1,train
1914.jpg,bcd/images/1914.jpg,0,1,train
1915.jpg,bcd/images/1915.jpg,0,1,train
1916.jpg,bcd/images/1916.jpg,0,1,train
1917.jpg,bcd/images/1917.jpg,0,1,train
1918.jpg,bcd/images/1918.jpg,0,1,train
1919.jpg,bcd/images/1919.jpg,0,1,train
1920.jpg,bcd/images/1920.jpg,0,1,train
1921.jpg,bcd/images/1921.jpg,0,1,train
1922.jpg,bcd/images/1922.jpg,0,1,val
1923.jpg,bcd/images/1923.jpg,0,1,train
1924.jpg,bcd/images/1924.jpg,0,1,train
1925.jpg,bcd/images/1925.jpg,0,1,train
1926.jpg,bcd/images/1926.jpg,0,1,train
1927.jpg,bcd/images/1927.jpg,0,1,train
1928.jpg,bcd/images/1928.jpg,0,1,train
1929.jpg,bcd/images/1929.jpg,0,1,train
1930.jpg,bcd/images/1930.jpg,0,1,val
1931.jpg,bcd/images/1931.jpg,0,1,train
1932.jpg,bcd/images/1932.jpg,0,1,train
1933.jpg,bcd/images/1933.jpg,0,1,test
1934.jpg,bcd/images/1934.jpg,0,1,train
1935.jpg,bcd/images/1935.jpg,0,1,train
1936.jpg,bcd/images/1936.jpg,0,1,train
1937.jpg,bcd/images/1937.jpg,0,1,train
1938.jpg,bcd/images/1938.jpg,0,1,train
1939.jpg,bcd/images/1939.jpg,0,1,val
1940.jpg,bcd/images/1940.jpg,0,1,train
1941.jpg,bcd/images/1941.jpg,0,1,train
1942.jpg,bcd/images/1942.jpg,0,1,train
1943.jpg,bcd/images/1943.jpg,0,1,train
1944.jpg,bcd/images/1944.jpg,0,1,val
1945.jpg,bcd/images/1945.jpg,0,1,train
1946.jpg,bcd/images/1946.jpg,0,1,train
1947.jpg,bcd/images/1947.jpg,0,1,test
1948.jpg,bcd/images/1948.jpg,0,1,test
1949.jpg,bcd/images/1949.jpg,0,1,train
1950.jpg,bcd/images/1950.jpg,0,1,train
1951.jpg,bcd/images/1951.jpg,0,1,train
1952.jpg,bcd/images/1952.jpg,0,1,train
1953.jpg,bcd/images/1953.jpg,0,1,train
1954.jpg,bcd/images/1954.jpg,0,1,train
1955.jpg,bcd/images/1955.jpg,0,1,train
1956.jpg,bcd/images/1956.jpg,0,1,train
1957.jpg,bcd/images/1957.jpg,0,1,train
1958.jpg,bcd/images/1958.jpg,0,1,val
1959.jpg,bcd/images/1959.jpg,0,1,train
1960.jpg,bcd/images/1960.jpg,0,1,train
1961.jpg,bcd/images/1961.jpg,0,1,train
1962.jpg,bcd/images/1962.jpg,0,1,train
1963.jpg,bcd/images/1963.jpg,0,1,train
1964.jpg,bcd/images/1964.jpg,0,1,test
1965.jpg,bcd/images/1965.jpg,0,1,train
1966.jpg,bcd/images/1966.jpg,0,1,val
1967.jpg,bcd/images/1967.jpg,0,1,train
1968.jpg,bcd/images/1968.jpg,0,1,train
1969.jpg,bcd/images/1969.jpg,0,1,val
1970.jpg,bcd/images/1970.jpg,0,1,train
1971.jpg,bcd/images/1971.jpg,0,1,train
1972.jpg,bcd/images/1972.jpg,0,1,val
1973.jpg,bcd/images/1973.jpg,0,1,train
1974.jpg,bcd/images/1974.jpg,0,1,train
1975.jpg,bcd/images/1975.jpg,0,1,train
1976.jpg,bcd/images/1976.jpg,0,1,test
1977.jpg,bcd/images/1977.jpg,0,1,train
1978.jpg,bcd/images/1978.jpg,0,1,val
1979.jpg,bcd/images/1979.jpg,0,1,train
1980.jpg,bcd/images/1980.jpg,0,1,train
1981.jpg,bcd/images/1981.jpg,0,1,train
1982.jpg,bcd/images/1982.jpg,0,1,train
1983.jpg,bcd/images/1983.jpg,0,1,train
1984.jpg,bcd/images/1984.jpg,0,1,train
1985.jpg,bcd/images/1985.jpg,0,1,train
1986.jpg,bcd/images/1986.jpg,0,1,train
1987.jpg,bcd/images/1987.jpg,0,1,train
1988.jpg,bcd/images/1988.jpg,0,1,val
1989.jpg,bcd/images/1989.jpg,0,1,train
1990.jpg,bcd/images/1990.jpg,0,1,train
1991.jpg,bcd/images/1991.jpg,0,1,train
1992.jpg,bcd/images/1992.jpg,0,1,train
1993.jpg,bcd/images/1993.jpg,0,1,train
1994.jpg,bcd/images/1994.jpg,0,1,train
1995.jpg,bcd/images/1995.jpg,0,1,train
1996.jpg,bcd/images/1996.jpg,0,1,train
1997.jpg,bcd/images/1997.jpg,0,1,val
1998.jpg,bcd/images/1998.jpg,0,1,train
1999.jpg,bcd/images/1999.jpg,0,1,train
2000.jpg,bcd/images/2000.jpg,0,1,train
2001.jpg,bcd/images/2001.jpg,0,1,train
2002.jpg,bcd/images/2002.jpg,0,1,train
2003.jpg,bcd/images/2003.jpg,0,1,train
2004.jpg,bcd/images/2004.jpg,0,1,train
2005.jpg,bcd/images/2005.jpg,0,1,train
2006.jpg,bcd/images/2006.jpg,0,1,val
2007.jpg,bcd/images/2007.jpg,0,1,train
2008.jpg,bcd/images/2008.jpg,0,1,train
2009.jpg,bcd/images/2009.jpg,0,1,val
2010.jpg,bcd/images/2010.jpg,0,1,train
2011.jpg,bcd/images/2011.jpg,0,1,test
2012.jpg,bcd/images/2012.jpg,0,1,train
2013.jpg,bcd/images/2013.jpg,0,1,train
2014.jpg,bcd/images/2014.jpg,0,1,val
2015.jpg,bcd/images/2015.jpg,0,1,train
2016.jpg,bcd/images/2016.jpg,0,1,train
2017.jpg,bcd/images/2017.jpg,0,1,val
2018.jpg,bcd/images/2018.jpg,0,1,train
2019.jpg,bcd/images/2019.jpg,0,1,train
2020.jpg,bcd/images/2020.jpg,0,1,val
2021.jpg,bcd/images/2021.jpg,0,1,train
2022.jpg,bcd/images/2022.jpg,0,1,train
2023.jpg,bcd/images/2023.jpg,0,1,train
2024.jpg,bcd/images/2024.jpg,0,1,train
2025.jpg,bcd/images/2025.jpg,0,1,train
2026.jpg,bcd/images/2026.jpg,0,1,train
2027.jpg,bcd/images/2027.jpg,0,1,train
2028.jpg,bcd/images/2028.jpg,0,1,train
2029.jpg,bcd/images/2029.jpg,0,1,train
2030.jpg,bcd/images/2030.jpg,0,1,train
2031.jpg,bcd/images/2031.jpg,0,1,train
2032.jpg,bcd/images/2032.jpg,0,1,train
2033.jpg,bcd/images/2033.jpg,0,1,train
2034.jpg,bcd/images/2034.jpg,0,1,train
2035.jpg,bcd/images/2035.jpg,0,1,train
2036.jpg,bcd/images/2036.jpg,0,1,train
2037.jpg,bcd/images/2037.jpg,0,1,train
2038.jpg,bcd/images/2038.jpg,0,1,train
2039.jpg,bcd/images/2039.jpg,0,1,train
2040.jpg,bcd/images/2040.jpg,0,1,test
2041.jpg,bcd/images/2041.jpg,0,1,train
2042.jpg,bcd/images/2042.jpg,0,1,train
2043.jpg,bcd/images/2043.jpg,0,1,test
2044.jpg,bcd/images/2044.jpg,0,1,train
2045.jpg,bcd/images/2045.jpg,0,1,test
2046.jpg,bcd/images/2046.jpg,0,1,train
2047.jpg,bcd/images/2047.jpg,0,1,train
2048.jpg,bcd/images/2048.jpg,0,1,train
2049.jpg,bcd/images/2049.jpg,0,1,train
2050.jpg,bcd/images/2050.jpg,0,1,train
2051.jpg,bcd/images/2051.jpg,0,1,train
2052.jpg,bcd/images/2052.jpg,0,1,test
2053.jpg,bcd/images/2053.jpg,0,1,train
2054.jpg,bcd/images/2054.jpg,0,1,train
2055.jpg,bcd/images/2055.jpg,0,1,train
2056.jpg,bcd/images/2056.jpg,0,1,test
2057.jpg,bcd/images/2057.jpg,0,1,train
2058.jpg,bcd/images/2058.jpg,0,1,train
2059.jpg,bcd/images/2059.jpg,0,1,train
2060.jpg,bcd/images/2060.jpg,0,1,train
2061.jpg,bcd/images/2061.jpg,0,1,train
2062.jpg,bcd/images/2062.jpg,0,1,train
2063.jpg,bcd/images/2063.jpg,0,1,train
2064.jpg,bcd/images/2064.jpg,0,1,val
2065.jpg,bcd/images/2065.jpg,0,1,train
2066.jpg,bcd/images/2066.jpg,0,1,train
2067.jpg,bcd/images/2067.jpg,0,1,train
2068.jpg,bcd/images/2068.jpg,0,1,train
2069.jpg,bcd/images/2069.jpg,0,1,train
2070.jpg,bcd/images/2070.jpg,0,1,train
2071.jpg,bcd/images/2071.jpg,0,1,train
2072.jpg,bcd/images/2072.jpg,0,1,train
2073.jpg,bcd/images/2073.jpg,0,1,test
2074.jpg,bcd/images/2074.jpg,0,1,train
2075.jpg,bcd/images/2075.jpg,0,1,test
2076.jpg,bcd/images/2076.jpg,0,1,train
2077.jpg,bcd/images/2077.jpg,0,1,test
2078.jpg,bcd/images/2078.jpg,0,1,train
2079.jpg,bcd/images/2079.jpg,0,1,train
2080.jpg,bcd/images/2080.jpg,0,1,val
2081.jpg,bcd/images/2081.jpg,0,1,val
2082.jpg,bcd/images/2082.jpg,0,1,train
2083.jpg,bcd/images/2083.jpg,0,1,train
2084.jpg,bcd/images/2084.jpg,0,1,train
2085.jpg,bcd/images/2085.jpg,0,1,train
2086.jpg,bcd/images/2086.jpg,0,1,train
2087.jpg,bcd/images/2087.jpg,0,1,train
2088.jpg,bcd/images/2088.jpg,0,1,train
2089.jpg,bcd/images/2089.jpg,0,1,train
2090.jpg,bcd/images/2090.jpg,0,1,train
2091.jpg,bcd/images/2091.jpg,0,1,train
2092.jpg,bcd/images/2092.jpg,0,1,train
2093.jpg,bcd/images/2093.jpg,0,1,train
2094.jpg,bcd/images/2094.jpg,0,1,train
2095.jpg,bcd/images/2095.jpg,0,1,train
2096.jpg,bcd/images/2096.jpg,0,1,train
2097.jpg,bcd/images/2097.jpg,0,1,train
2098.jpg,bcd/images/2098.jpg,0,1,test
2099.jpg,bcd/images/2099.jpg,0,1,train
2100.jpg,bcd/images/2100.jpg,0,1,train
2101.jpg,bcd/images/2101.jpg,0,1,train
2102.jpg,bcd/images/2102.jpg,0,1,train
2103.jpg,bcd/images/2103.jpg,0,1,train
2104.jpg,bcd/images/2104.jpg,0,1,train
2105.jpg,bcd/images/2105.jpg,0,1,test
2106.jpg,bcd/images/2106.jpg,0,1,train
2107.jpg,bcd/images/2107.jpg,0,1,train
2108.jpg,bcd/images/2108.jpg,0,1,train
2109.jpg,bcd/images/2109.jpg,0,1,train
2110.jpg,bcd/images/2110.jpg,0,1,val
2111.jpg,bcd/images/2111.jpg,0,1,train
2112.jpg,bcd/images/2112.jpg,0,1,train
